System Name,System Type,CPU Count,CPU Ppin,CPU Serial Number,Memory Count,Memory Size,Memory Speed,BIOS,Board Product,HW Config,Board Serial,PBA,SuperGroup,Group,Team,Division,Subdivision,Discipline,Val Team,Function,Pool,Product,Project,Processor,Domain,Activity,Owner,Site,Active State,System State,NGA Project,NGA Activity,NGA Config,Last Scan,BAT Result,HMA Version,Location,HMA Status
cs17ca101ms1204,BHS-AVC-CWF,2,"4DE3D05DE3A6C6CF, 4DE3D04CCAB67D13","D531527X00148, D5QF552800102",24,2304.0,7200,BHSDCRB1.IPC.3544.P97.2508180758,AvenueCity,BaseIO 2,MVAJ41600739,M23789-405,DCAI,PSE,SNV.DPPV,SNV,DPPV,PVST,RTFS.Shared,RTFS,Shared,CWF-AP,CWF,Clear Water Forest AP,,Execution.Released,"Guru V, Narayana",CtrlS,Validation,online,,,,2025-08-11T07:30:26,Pass,,,Not Running
cs17ca101ms1205,BHS-AVC-CWF,2,"4EC28A4D9C6F5C74, 4EA4A9CA88C9C73B","D5XH560200051, D5XH560200166",24,768.0,6400,BHSDCRB1.IPC.3545.P04.2509110732,AvenueCity,BaseIO 2,MVAJ41300161,M23789-405,DCAI,PSE,SNV.DPPV,SNV,DPPV,PVST,RTFS.Shared,RTFS,Shared,CWF-AP,CWF,Clear Water Forest AP,,Execution.Debug,"Guru V, Narayana",CtrlS,Under Repair,online,,,,2025-09-18T08:55:40,Pass,,,Not Running
cs17ca101ms1206,BHS-AVC-CWF,2,"4EC2E7469375ABA5, 4EC2E64A2528E13D","D58W8N2100029, D58W8N2100257",24,2304.0,7200,BHSDCRB1.IPC.3545.P04.2509110732,AvenueCity,BaseIO 2,MVAJ41600623,M23789-405,DCAI,PSE,SNV.DPPV,SNV,DPPV,PVST,RTFS.Shared,RTFS,Shared,CWF-AP,CWF,Clear Water Forest AP,ALL,Execution.Released,"Guru V, Narayana",CtrlS,Validation,online,,,,2025-09-29T07:14:37,Pass,,,Not Running
cs17ca101ms1207,BHS-AVC-CWF,2,"4D37894C6300B524, 4D378A087B212869","D5G46D9200005, D5G46D9200055",24,2304.0,6400,BHSDCRB1.IPC.3545.P04.2509080958,AvenueCity,BaseIO 2,MVAJ41800241,,DCAI,PSE,SNV.DPPV,SNV,DPPV,PVST,RTFS.Shared,RTFS,Shared,CWF-AP,CWF,Clear Water Forest AP,,Execution.Released,"Guru V, Narayana",CtrlS,Validation,online,,,,2025-07-12T10:59:00,Pass,,,Not Running
cs17ca101ms1208,BHS-AVC-CWF,2,"4DA276CC180B9F61, 4DA2770843C91264","D5C52L6800042, D58595BR00200",24,1536.0,6400,BHSDCRB1.IPC.3545.P04.2509080958,AvenueCity,BaseIO 2,MVAJ41800131,M23789-405,DCAI,PSE,SNV.DPPV,SNV,DPPV,PVST,RTFS.Shared,RTFS,Shared,CWF-AP,CWF,Clear Water Forest AP,ALL,Execution.Released,"Guru V, Narayana",CtrlS,Validation,online,,,,2025-07-19T03:32:34,Pass,,,Not Running
cs17ca101ms1209,BHS-AVC-CWF,2,"4DA2867C5FAF131E, 4DA24BCD16EDB27F","D5RL584400116, D5UD374100093",24,1536.0,6400,BHSDCRB1.IPC.3545.P04.2509080958,AvenueCity,BaseIO 2,MVAJ41800172,M23789-405,DCAI,PSE,SNV.DPPV,SNV,DPPV,PVST,RTFS.Shared,RTFS,Shared,CWF-AP,CWF,Clear Water Forest AP,ALL,Execution.Released,"Guru V, Narayana",CtrlS,Validation,online,,,,2025-09-11T10:42:49,Pass,,,Not Running
cs17ca101ms1210,BHS-AVC-CWF,2,"4DA2614C03CAD846, 4DA2620887AB8DEA","D5LH361800018, D51KF12100099",24,2304.0,6400,BHSDCRB1.IPC.3544.P97.2508180758,AvenueCity,BaseIO 2,MVAJ41600424,M23789-405,DCAI,PSE,SNV.DPPV,SNV,DPPV,PVST,RTFS.Shared,RTFS,Shared,CWF-AP,CWF,Clear Water Forest AP,,Execution.Released,"Guru V, Narayana",CtrlS,Validation,online,,,,2025-07-23T09:40:41,Pass,,,Not Running
cs17ca101ms1301,BHS-AVC-CWF,2,"4CE4464D2A02857D, 4CE46B1083E06048","D5BE793900105, D5BE793900023",24,2304.0,7200,BHSDCRB1.IPC.3544.P63.2504181648,AvenueCity,,MVAJ41600565,M23789-405,DCAI,PSE,SNV.ACE,SNV,ACE,PVST,PV.Shared.ALL,PV,Shared,CWF-AP,CWF,Clear Water Forest AP,ALL,Execution.Released,"Wesson, Kirk",CtrlS,Validation,online,,,,2025-04-12T10:31:45,Pass,3.3.1.10,,Running
cs17ca101ms1302,BHS-AVC-CWF,2,"4D43E1CCDFCAF40D, 4D43E32FD5806316","D53X5R5100061, D5G46D9200198",24,2304.0,7200,BHSDCRB1.IPC.3544.P97.2508180758,AvenueCity,,MVAJ41500249,M23789-405,DCAI,PSE,SNV.ACE,SNV,ACE,PVST,PV.Domain.PM,PV,Domain,CWF-AP,CWF,Clear Water Forest AP,PM,Execution.Released,"Wesson, Kirk",CtrlS,Validation,online,,,,2025-07-14T06:57:40,Pass,3.3.1.10,,Running
cs17ca101ms1303,BHS-AVC-CWF,2,"4D97AF2F5BB9473C, 4D97AF4B1F8BE108","D5VP333000080, D5VP333000324",24,2304.0,7200,BHSDCRB1.IPC.3544.P81.2507010249,AvenueCity,,MVAJ41500169,M23789-405,DCAI,PSE,SNV.ACE,SNV,ACE,PVST,PV.Domain.Accelerator,PV,Domain,CWF-AP,CWF,Clear Water Forest AP,Accelerator,Execution.Released,"Wesson, Kirk",CtrlS,Validation,online,,,,2025-07-21T07:54:32,Pass,3.3.1.10,,Running
cs17ca101ms1304,BHS-AVC-CWF,2,"4D1314CDB709BB51, 4D119ACC87CDE550","D5RS454300241, D5851E4S00245",24,2304.0,7200,BHSDREL1.IPC.3545.P06.2509232235,AvenueCity,,MVAJ41500084,M23789-405,DCAI,PSE,SNV.ACE,SNV,ACE,PVST,PV.Domain.DPMO,PV,Domain,CWF-AP,CWF,Clear Water Forest AP,DPMO,Execution.Released,"Wesson, Kirk",CtrlS,Validation,online,,,,2025-07-01T10:41:47,Pass,3.3.1.10,,Running
cs17ca101ms1305,BHS-AVC-CWF,2,"4D20A64A3868C327, 4D20A64D161BA529","D57X1B6300161, D57X1B6300166",24,2304.0,8000,BHSDCRB1.IPC.3545.P06.2509182314,AvenueCity,,MVAJ41800022,M23789-405,DCAI,PSE,SNV.ACE,SNV,ACE,PVST,PI.Domain.BKC,PI,Domain,CWF-AP,CWF,Clear Water Forest AP,BKC,Execution.Released,"Wesson, Kirk",CtrlS,Validation,online,PI_BKC_CWF,execution,Birch_Stream_Platform_CWF_AP-CWF_AP_BKC_820-509,2025-09-24T11:18:51,Pass,3.3.1.10,,Running
cs17ca101ms1306,BHS-AVC-CWF,2,"4D21554B5B2E8566, 4D2176CD14ACAA35","D5851E4S00095, D5851E4S00155",24,1536.0,6400,BHSDCRB1.IPC.3544.P80.2506182048,AvenueCity,,MVAJ41500139,M23789-405,DCAI,PSE,SNV.ACE,SNV,ACE,PVST,PV.Domain.DPMO,PV,Domain,CWF-AP,CWF,Clear Water Forest AP,DPMO,Execution.Released,"Wesson, Kirk",CtrlS,Validation,online,,,,2025-07-01T10:41:47,Pass,3.3.1.10,,Running
cs17ca101ms1307,BHS-AVC-CWF,2,"4D96DB2F25ED86AB, 4D96D9CC18131803","D53X5R5100040, D53X5R5100074",24,2304.0,8000,BHSDREL1.IPC.3545.P06.2509232235,AvenueCity,,MVAJ41500250,M23789-405,DCAI,PSE,SNV.ACE,SNV,ACE,PVST,PV.Domain.DPMO,PV,Domain,CWF-AP,CWF,Clear Water Forest AP,DPMO,Execution.Released,"Wesson, Kirk",CtrlS,Validation,online,,,,2025-09-24T07:59:43,Pass,3.3.1.10,,Running
cs17ca101ms1308,BHS-AVC-CWF,2,"4D6397CACCB12722, 4D63984DD8BBA734","D5GJ525800017, D5FJ411500147",24,1536.0,6400,BHSDREL1.IPC.3545.P06.2509232235,AvenueCity,,MVAJ41500097,M23789-405,DCAI,PSE,SNV.ACE,SNV,ACE,PVST,PV.Domain.DPMO,PV,Domain,CWF-AP,CWF,Clear Water Forest AP,DPMO,Execution.Released,"Wesson, Kirk",CtrlS,Validation,online,,,,2025-07-15T05:08:17,Pass,3.3.1.10,,Running
cs17ca101ms1309,BHS-AVC-CWF,2,"21574577A72090C0, 22080E77B1381C08","D5RL584400247, D5RL584400003",24,1152.0,6400,BHSDCRB1.IPC.3545.P04.2509110729,AvenueCity,,MVAJ41300008,M23789-405,DCAI,PSE,SNV.ACE,SNV,ACE,PVST,PV.Domain.Security,PV,Domain,CWF-AP,CWF,Clear Water Forest AP,Security,Execution.Released,"Wesson, Kirk",CtrlS,Validation,online,,,,2025-07-23T05:12:04,Pass,3.3.1.10,,Running
cs17ca101ms1401,BHS-AVC-CWF,2,"4DA3714A9E07AA45, 4DA3733CC03B5222","D5X875Q100258, D5RN861400052",24,1536.0,6400,BHSDCRB1.IPC.3544.P97.2508180758,AvenueCity,,MVAJ41200008,M23789-405,DCAI,PSE,SNV.ACE,SNV,ACE,PVST,PV.Domain.Virtualization,PV,Domain,CWF-AP,CWF,Clear Water Forest AP,Virtualization,Execution.Released,"Wesson, Kirk",CtrlS,Validation,online,,,,2025-07-28T13:06:38,Pass,3.3.1.10,,Running
cs17ca101ms1402,BHS-AVC-CWF,2,"4D43E4464D7362F8, 4D43E44BF347DE59","D53X5R5100319, D53X5R5100197",24,2304.0,8000,BHSDCRB1.86B.3545.P04.2509110728,AvenueCity,,MVAJ41500023,M23789-405,DCAI,PSE,SNV.ACE,SNV,ACE,PVST,PV.Domain.MSS,PV,Domain,CWF-AP,CWF,Clear Water Forest AP,MSS,Execution.Released,"Wesson, Kirk",CtrlS,Unassigned,online,XPIV_CWF,,Birch_Stream_Platform_CWF_AP-P820-005,2025-09-29T11:19:37,Pass,3.3.1.10,,Running
cs17ca101ms1403,BHS-AVC-CWF,2,"4D44620893486AE5, 4D440E77B7A74999","D5YM937900073, D5YM937900025",24,1536.0,6400,BHSDCRB1.IPC.3545.P04.2509110732,AvenueCity,,MVAJ41300057,M23789-405,DCAI,PSE,SNV.ACE,SNV,ACE,PVST,PV.Shared.ALL,PV,Shared,CWF-AP,CWF,Clear Water Forest AP,ALL,Execution.Released,"Wesson, Kirk",CtrlS,Validation,online,,,,2025-07-22T06:42:52,Pass,3.3.1.10,,Running
cs17ca101ms1404,BHS-AVC-CWF,2,"005A4B774B3C8E44, 005AFE7621FED8E3","D5V0814800189, D5V0814800213",24,1536.0,6400,BHSDCRB1.IPC.3544.P80.2506182048,AvenueCity,,MVAJ41300034,M23789-405,DCAI,PSE,SNV.ACE,SNV,ACE,PVST,PV.Domain.Accelerator,PV,Domain,CWF-AP,CWF,Clear Water Forest AP,Accelerator,Execution.Released,"Wesson, Kirk",CtrlS,Validation,online,,,,2025-06-03T08:55:04,Pass,3.3.1.10,,Running
cs17ca101ms1405,BHS-AVC-CWF,2,"4D43E44A16B6530E, 4D43E1CB829B150A","D53X5R5100081, D5G46D9200171",24,1152.0,8000,BHSDCRB1.IPC.3545.P04.2509110732,AvenueCity,,MVAJ41500234,M23789-405,DCAI,PSE,SNV.ACE,SNV,ACE,PVST,PV.Domain.Reset,PV,Domain,CWF-AP,CWF,Clear Water Forest AP,Reset,Execution.Released,"Wesson, Kirk",CtrlS,Validation,online,XPIV_CWF,,Birch_Stream_Platform_CWF_AP-P820-007,2025-09-23T07:15:26,Pass,3.3.1.10,,Running
cs17ca101ms1406,BHS-AVC-CWF,2,"4E98E12F1B3D3BA9, 4E5B61CCC0205F4D","D5G46D9200178, D58W8N2100018",24,1536.0,6400,BHSDCRB1.IPC.3544.P98.2508260307,AvenueCity,,MVAJ41300001,M23789-405,DCAI,PSE,SNV.ACE,SNV,ACE,PVST,PV.Shared.ALL,PV,Shared,CWF-AP,CWF,Clear Water Forest AP,ALL,Execution.Released,"Wesson, Kirk",CtrlS,Validation,online,,,,2025-08-19T12:13:04,Pass,3.3.1.10,,Running
cs17ca101ms1407,BHS-AVC-CWF,2,"4D440D4AC54AF468, 4D440DCEC3446E7A","D5DX217700016, D5RS454300187",24,1536.0,6400,BHSDCRB1.IPC.3544.P98.2508260307,AvenueCity,,MVAJ41500151,M23789-405,DCAI,PSE,SNV.ACE,SNV,ACE,PVST,PV.Domain.Seamless,PV,Domain,CWF-AP,CWF,Clear Water Forest AP,Seamless,Execution.Released,"Wesson, Kirk",CtrlS,Validation,online,,,,2025-09-15T07:41:37,Pass,3.3.1.10,,Running
cs17ca101ms1408,BHS-AVC-CWF,2,"4DA370CCC6B3B86E, 4DA33E7765D17404","D54K6E5600203, D54K6E5600288",24,1152.0,6400,BHSDCRB1.IPC.3545.P04.2509110732,AvenueCity,,MVAJ41500328,M23789-405,DCAI,PSE,SNV.ACE,SNV,ACE,PVST,PV.Domain.Reset,PV,Domain,CWF-AP,CWF,Clear Water Forest AP,Reset,Execution.Released,"Wesson, Kirk",CtrlS,Validation,online,XPIV_CWF,,Birch_Stream_Platform_CWF_AP-P820-005,2025-07-23T12:02:18,Pass,3.3.1.10,,Running
cs17ca101ms1409,BHS-AVC-CWF,2,"4DA4E44613DB6E58, 4DE4454C3247512F","D56N7M2100105, D5SB141800169",24,1536.0,6400,BHSDCRB1.IPC.3544.P97.2508180758,AvenueCity,,MVAJ41500207,M23789-405,DCAI,PSE,SNV.ACE,SNV,ACE,PVST,PV.Domain.Virtualization,PV,Domain,CWF-AP,CWF,Clear Water Forest AP,Virtualization,Execution.Released,"Wesson, Kirk",CtrlS,Validation,online,,,,2025-07-24T10:37:43,Pass,3.3.1.10,,Running
cs17ca101ms1501,BHS-AVC-CWF,2,"4D96D92FABD15454, 4D96D9CD33F74B60","D53X5R5100091, D53X5R5100276",24,768.0,6400,BHSDCRB1.IPC.3544.P97.2508180758,AvenueCity,,MVAJ41500061,M23789-405,DCAI,PSE,SNV.ACE,SNV,ACE,PVST,PV.Domain.Security,PV,Domain,CWF-AP,CWF,Clear Water Forest AP,Security,Execution.Released,"Wesson, Kirk",CtrlS,Validation,online,,,,2025-07-14T06:53:17,Pass,3.3.1.10,,Running
cs17ca101ms1502,BHS-AVC-CWF,2,"07D616773315B232, 07D61D77272738F6","D513EU4200138, D513EU4200172",24,768.0,6400,BHSDCRB1.IPC.3545.P04.2509110732,AvenueCity,,MVAJ41500081,M23789-405,DCAI,PSE,SNV.ACE,SNV,ACE,PVST,PV.Domain.DM,PV,Domain,CWF-AP,CWF,Clear Water Forest AP,DM,Execution.Released,"Wesson, Kirk",CtrlS,Validation,online,,,,2025-05-05T09:59:52,Pass,3.3.1.10,,Running
cs17ca101ms1503,BHS-AVC-CWF,2,"4D96DA4B441B6E51, 4D96DA2F931C82E6","D53X5R5100272, D53X5R5100325",24,1536.0,6400,BHSDREL1.IPC.3545.P06.2509232235,AvenueCity,,MVAJ34200183,M23789-404,DCAI,PSE,SNV.ACE,SNV,ACE,PVST,PV.Domain.DPMO,PV,Domain,CWF-AP,CWF,Clear Water Forest AP,DPMO,Execution.Released,"Wesson, Kirk",CtrlS,Validation,online,,,,2025-07-23T10:25:22,Pass,3.3.1.10,,Running
cs17ca101ms1504,BHS-AVC-CWF,2,"4D96DA4C8023333B, 4D96D94A7740CD33","D53X5R5100254, D53X5R5100214",24,1536.0,6400,BHSDREL1.IPC.3545.P06.2509232235,AvenueCity,,MVAJ41300052,M23789-405,DCAI,PSE,SNV.ACE,SNV,ACE,PVST,PV.Domain.DPMO,PV,Domain,CWF-AP,CWF,Clear Water Forest AP,DPMO,Execution.Released,"Wesson, Kirk",CtrlS,Validation,online,,,,2025-07-17T08:46:35,Pass,3.3.1.10,,Running
cs17ca101ms1505,BHS-AVC-CWF,2,"07DB1877EBAEF5AC, 07DB127777D315E4","D513EU4200324, D513EU4200178",24,2304.0,6400,BHSDCRB1.IPC.3545.P04.2509110732,AvenueCity,,MVAJ41300004,M23789-405,DCAI,PSE,SNV.ACE,SNV,ACE,PVST,PV.Domain.Seamless,PV,Domain,CWF-AP,CWF,Clear Water Forest AP,Seamless,Execution.Released,"Wesson, Kirk",CtrlS,Validation,online,,,,2025-04-29T06:51:21,Pass,3.3.1.10,,Running
cs17ca101ms1506,BHS-AVC-CWF,2,"4D36AD5DF3A8F857, 4D36AE4A22B6222B","D52M5Q7800220, D5FU883200321",24,1152.0,6400,BHSDCRB1.IPC.3545.P04.2509110732,AvenueCity,,MVAJ41500063,M23789-405,DCAI,PSE,SNV.ACE,SNV,ACE,PVST,PV.Domain.Reset,PV,Domain,CWF-AP,CWF,Clear Water Forest AP,Reset,Execution.Released,"Wesson, Kirk",CtrlS,Validation,online,XPIV_CWF,,Birch_Stream_Platform_CWF_AP-P820-005,2025-07-04T12:26:08,Pass,3.3.1.10,,Running
cs17ca101ms1507,BHS-AVC-CWF,2,"18E040776FC75AAD, 7253977DFCAF4DC","D51L52B400197, ",24,1536.0,6400,BHSDCRB1.86B.3544.P62.2504101829,AvenueCity,,MVAJ41500253,M23789-405,DCAI,PSE,SNV.ACE,SNV,ACE,PVST,PV.Domain.Manageability,PV,Domain,CWF-AP,CWF,Clear Water Forest AP,Manageability,Execution.Released,"Wesson, Kirk",CtrlS,Validation,online,,,,2025-05-12T04:19:16,Fail,3.3.1.10,,Running
cs17ca101ns0101,BHS-AVC-CWF,1,4DE3DBCCAC01750C,D5WC366700036,12,1536.0,7200,BHSDCRB1.IPC.3545.P04.2509080958,AvenueCity,Compute+ Storage 2,MVAJ41500214,M23789-405,DCAI,PSE,SNV.DPPV,SNV,DPPV,PVST,RTFS.Shared,RTFS,Shared,CWF-AP,CWF,Clear Water Forest AP,ALL,Execution.Released,"Guru V, Narayana",CtrlS,Validation,online,,,,2025-08-18T10:21:34,Pass,,,Not Running
cs17ca101ns0102,BHS-AVC-CWF,1,4D4117CDE75AD11A,D5RN861400028,12,1536.0,7200,BHSDCRB1.IPC.3545.P06.2509182314,AvenueCity,Compute+ Storage 3,MVAJ41600262,,DCAI,PSE,SNV.DPPV,SNV,DPPV,PVST,RTFS.Shared,RTFS,Shared,CWF-AP,CWF,Clear Water Forest AP,ALL,Execution.Released,"Guru V, Narayana",CtrlS,Validation,online,,,,2025-07-04T11:08:47,Pass,,,Not Running
cs17ca101ns0103,BHS-AVC-CWF,1,4D415A4BAF7D4B35,D5RN861400140,12,1536.0,7200,BHSDCRB1.IPC.3545.P04.2509080958,AvenueCity,Compute+ Storage 2,MVAJ41500222,M23789-405,DCAI,PSE,SNV.DPPV,SNV,DPPV,PVST,RTFS.Shared,RTFS,Shared,CWF-AP,CWF,Clear Water Forest AP,,Execution.Released,"Guru V, Narayana",CtrlS,Validation,online,,,,2025-08-29T06:25:15,Pass,,,Not Running
cs17ca101ns0104,BHS-AVC-CWF,2,"4DA4B5CD00002D7A, 4DA48E10698DB7A4","D5SN831300188, D5KA807900169",24,1152.0,6400,BHSDCRB1.IPC.3545.P04.2509080958,AvenueCity,Networking 1,MVAJ41600454,M23789-405,DCAI,PSE,SNV.DPPV,SNV,DPPV,PVST,RTFS.Shared,RTFS,Shared,CWF-AP,CWF,Clear Water Forest AP,,Execution.Released,"Guru V, Narayana",CtrlS,Validation,online,,,,2025-07-21T12:53:37,Pass,,,Not Running
cs17ca101ns0105,BHS-AVC-CWF,2,"4EB5467787F080F9, 4EB5484A46B2A35C","D5XH560200251, D5XH560200207",24,768.0,6400,BHSDCRB1.IPC.3545.P04.2509080958,AvenueCity,CXL Mem Exp 1 1LM+Vol 2(2) DDR5 x8 2ch 128GB,MVAJ41600287,M23789-405,DCAI,PSE,SNV.DPPV,SNV,DPPV,PVST,RTFS.Shared,RTFS,Shared,CWF-AP,CWF,Clear Water Forest AP,,Execution.Debug,"Guru V, Narayana",CtrlS,Under Repair,offline,,,,2025-09-10T05:07:21,Pass,,,Not Running
cs17ca101ns0106,BHS-AVC-CWF,2,"4EB5444BA4632053, 4EB5474A39A3056C","D5XH560200139, D5XH560200073",24,1152.0,7200,BHSDCRB1.IPC.3545.P04.2509080958,AvenueCity,BaseIO 2,MVAJ41600621,M23789-405,DCAI,PSE,SNV.DPPV,SNV,DPPV,PVST,RTFS.Shared,RTFS,Shared,CWF-AP,CWF,Clear Water Forest AP,,Execution.Released,"Guru V, Narayana",CtrlS,Validation,online,,,,2025-09-09T05:41:57,Pass,,,Not Running
cs17ca101ns0107,BHS-AVC-CWF,2,"4DE3D25DDD615361, 4DA24DCC5FC98D70","D5WC366700080, D513EU4200023",24,1152.0,7200,BHSDCRB1.IPC.3544.P97.2508180758,AvenueCity,BaseIO 2,MVAJ41800247,M23789-405,DCAI,PSE,SNV.DPPV,SNV,DPPV,PVST,RTFS.Shared,RTFS,Shared,CWF-AP,CWF,Clear Water Forest AP,,Execution.Released,"Guru V, Narayana",CtrlS,Validation,online,,,,2025-08-05T12:39:20,Pass,,,Not Running
cs17ca101ns0108,BHS-AVC-CWF,2,"4DA4254AB3F3F219, 4DA424CC0F9DD04D","D51M2E9400069, D51M2E9400197",24,1152.0,7200,BHSDCRB1.IPC.3544.P97.2508180758,AvenueCity,BaseIO 2,MVAJ41600211,M23789-405,DCAI,PSE,SNV.DPPV,SNV,DPPV,PVST,RTFS.Shared,RTFS,Shared,CWF-AP,CWF,Clear Water Forest AP,,Execution.Released,"Guru V, Narayana",CtrlS,Validation,online,,,,2025-07-19T11:05:07,Pass,,,Not Running
cs17ca101ns0109,BHS-AVC-CWF,2,"4DA3F84AD0C2F577, 4DA3F84D18F6081F","D5RN861400076, D5RN861400295",24,1152.0,7200,BHSDCRB1.IPC.3545.P06.2509182314,AvenueCity,BaseIO 2,MVAJ41600164,M23789-405,DCAI,PSE,SNV.DPPV,SNV,DPPV,PVST,RTFS.Shared,RTFS,Shared,CWF-AP,CWF,Clear Water Forest AP,,Execution.Released,"Guru V, Narayana",CtrlS,Validation,online,,,,2025-08-21T08:47:23,Pass,,,Not Running
cs17ca101ns0110,BHS-AVC-CWF,2,"4DA0E42FDDAF3E4F, 4DA0E44C2840354C","D5UD374100233, D5CU720100160",24,2304.0,6400,BHSDCRB1.IPC.3544.P98.2508260307,AvenueCity,BaseIO 2,MVAJ41600467,M23789-405,DCAI,PSE,SNV.DPPV,SNV,DPPV,PVST,RTFS.Shared,RTFS,Shared,CWF-AP,CWF,Clear Water Forest AP,,Execution.Debug,"Guru V, Narayana",CtrlS,Under Repair,offline,,,,2025-09-11T05:59:13,Pass,,,Not Running
cs17ca101ns0201,BHS-AVC-CWF,1,4EC2C24BFB17354A,D5YW437300022,12,1536.0,7200,BHSDCRB1.IPC.3545.P04.2509080958,AvenueCity,Networking 2,MVAJ41600653,M23789-405,DCAI,PSE,SNV.DPPV,SNV,DPPV,PVST,RTFS.Shared,RTFS,Shared,CWF-AP,CWF,Clear Water Forest AP,ALL,Execution.Released,"Guru V, Narayana",CtrlS,Validation,online,,,,2025-09-12T11:22:52,Pass,,,Not Running
cs17ca101ns0202,BHS-AVC-CWF,1,4EC2C35D8118A7EA,D5YW437300069,12,1536.0,7200,BHSDCRB1.IPC.3545.P04.2509080958,AvenueCity,Networking 2,MVAJ41600330,M23789-405,DCAI,PSE,SNV.DPPV,SNV,DPPV,PVST,RTFS.Shared,RTFS,Shared,CWF-AP,CWF,Clear Water Forest AP,,Execution.Released,"Guru V, Narayana",CtrlS,Validation,online,,,,2025-09-10T11:00:05,Pass,,,Not Running
cs17ca101ns0203,BHS-AVC-CWF,2,"4ED0644D03F6E748, 4ED06A4B2BE8C355","D5DJ814900671, D5DJ814900702",24,2304.0,6400,BHSDCRB1.IPC.3545.P04.2509080958,AvenueCity,BaseIO 2,MVAJ41600354,M23789-405,DCAI,PSE,SNV.DPPV,SNV,DPPV,PVST,RTFS.Shared,RTFS,Shared,CWF-AP,CWF,Clear Water Forest AP,,Execution.Debug,"Guru V, Narayana",CtrlS,Under Repair,offline,,,,2025-08-28T09:31:38,Pass,,,Not Running
cs17ca101ns0204,BHS-AVC-CWF,1,4D4119CC28D02930,D51M2E9400054,12,768.0,7200,BHSDCRB1.IPC.3545.P04.2509080958,AvenueCity,CXL Mem Exp 1 1LM+Vol 2(2) DDR5 x8 2ch 128GB,MVAJ41600363,,DCAI,PSE,SNV.DPPV,SNV,DPPV,PVST,RTFS.Shared,RTFS,Shared,CWF-AP,CWF,Clear Water Forest AP,,Execution.Released,"Guru V, Narayana",CtrlS,Validation,offline,,,,2025-07-11T11:34:43,Pass,,,Not Running
cs17ca101ns0205,BHS-AVC-CWF,1,4D4136CDA19A2215,D5BG626000285,12,768.0,7200,BHSDCRB1.IPC.3545.P04.2509080958,AvenueCity,CXL Mem Exp 1 1LM+Vol 2(2) DDR5 x8 2ch 128GB,MVAJ41600103,M23789-405,DCAI,PSE,SNV.DPPV,SNV,DPPV,PVST,RTFS.Shared,RTFS,Shared,CWF-AP,CWF,Clear Water Forest AP,,Execution.Released,"Guru V, Narayana",CtrlS,Validation,offline,,,,2025-09-02T04:45:22,Pass,,,Not Running
cs17ca101ns0206,BHS-AVC-CWF,2,"4D375D08F56F1953, 4D375C084774D730","D5RS454300131, D5G46D9200121",24,1536.0,7200,BHSDCRB1.IPC.3545.P06.2509182314,AvenueCity,BaseIO 2,MVAJ41600334,M23789-405,DCAI,PSE,SNV.DPPV,SNV,DPPV,PVST,RTFS.Shared,RTFS,Shared,CWF-AP,CWF,Clear Water Forest AP,,Execution.Released,"Guru V, Narayana",CtrlS,Validation,online,,,,2025-07-18T11:56:38,Pass,,,Not Running
cs17ca101ns0207,BHS-AVC-CWF,2,"4D375BCB92D23021, 4D415B4B0FEF4D55","D5G46D9200213, D5BG626000219",24,2304.0,7200,BHSDCRB1.IPC.3545.P04.2509080958,AvenueCity,BaseIO 2,MVAJ41600242,M23789-405,DCAI,PSE,SNV.DPPV,SNV,DPPV,PVST,RTFS.Shared,RTFS,Shared,CWF-AP,CWF,Clear Water Forest AP,,Execution.Debug,"Guru V, Narayana",CtrlS,Under Repair,online,,,,2025-09-15T05:11:47,Pass,,,Not Running
cs17ca101ns0208,BHS-AVC-CWF,2,"4D20F6CBE49C213F, 4BE10C77476918B3","D57X1B6300052, D56N7M2100139",24,1536.0,7200,BHSDCRB1.IPC.3545.P04.2509080958,AvenueCity,BaseIO 2,MVAJ41600323,M23789-405,DCAI,PSE,SNV.DPPV,SNV,DPPV,PVST,RTFS.Shared,RTFS,Shared,CWF-AP,CWF,Clear Water Forest AP,,Execution.Released,"Guru V, Narayana",CtrlS,Validation,online,,,,2025-08-01T05:35:12,Pass,,,Not Running
cs17ca101ns0209,BHS-AVC-CWF,2,"4D433677F36EAD2F, 4D4337CB8E0E183B","D5VP333000041, D5VP333000122",24,1536.0,7200,BHSDCRB1.IPC.3545.P04.2509080958,AvenueCity,BaseIO 2,MVAJ41600026,,DCAI,PSE,SNV.DPPV,SNV,DPPV,PVST,RTFS.Shared,RTFS,Shared,CWF-AP,CWF,Clear Water Forest AP,,Execution.Released,"Guru V, Narayana",CtrlS,Validation,online,,,,2025-07-16T10:36:04,Pass,,,Not Running
cs17ca101ns0210,BHS-AVC-CWF,2,"4D42FE468573D8C0, 4D42FD462134263D","D569FS3200066, D569FS3200145",24,1536.0,7200,BHSDCRB1.IPC.3545.P04.2509080958,AvenueCity,BaseIO 2,MVAJ41600466,,DCAI,PSE,SNV.DPPV,SNV,DPPV,PVST,RTFS.Shared,RTFS,Shared,CWF-AP,CWF,Clear Water Forest AP,,Execution.Released,"Guru V, Narayana",CtrlS,Validation,online,,,,2025-07-16T14:33:00,Pass,,,Not Running
